package,status,export_signature_pairs,selected_entries,extracted_entries,missing_entries,diagnostics
nginstack__web-framework,extracted-with-diagnostics,0,1,1,0,46
ngkookies,extracted,0,1,1,0,0
ngmap,extracted,0,1,1,0,0
ngprogress,extracted,0,1,1,0,0
ngprogress-lite,extracted,0,1,1,0,0
ngreact,extracted-with-diagnostics,1,1,1,0,1
ngsijs,extracted,117,1,1,0,0
ngstorage,extracted-with-diagnostics,12,1,1,0,1
ngtoaster,extracted,20,1,1,0,0
ngwysiwyg,extracted,0,1,1,0,0
nhs-number-validator,extracted,1,1,1,0,0
nib,extracted,1,1,1,0,0
nice-try,extracted,4,1,1,0,0
nightmare,extracted-with-diagnostics,250,1,1,0,5
nightwind,extracted-with-diagnostics,1,1,1,0,1
nise,extracted,59,1,1,0,0
nivo-slider,extracted,0,1,1,0,0
nkzq__copy-paste,extracted,5,1,1,0,0
nlcst,extracted,0,1,1,0,0
no-scroll,extracted,3,1,1,0,0
noble,extracted-with-diagnostics,619,1,1,0,5
noble-mac,extracted-with-diagnostics,684,1,1,0,5
nodal,extracted-with-diagnostics,345,1,1,0,5
node,extracted-with-diagnostics,165988,1,1,0,5
node-7z,extracted-with-diagnostics,1918,1,1,0,5
node-abi,extracted,3,1,1,0,0
node-apple-receipt-verify,extracted,7,1,1,0,0
node-array-ext,extracted,2,1,1,0,0
node-barion,extracted,44,1,1,0,0
node-browser-history,extracted,10,1,1,0,0
node-bzip2,extracted-with-diagnostics,4,1,1,0,5
node-calendar,extracted,24,1,1,0,0
node-canvas-text,extracted,1,1,1,0,0
node-cleanup,extracted,2,1,1,0,0
node-cmd,extracted-with-diagnostics,2,1,1,0,5
node-config-manager,extracted,7,1,1,0,0
node-crate,extracted,24,1,1,0,0
node-cron,extracted,21,1,1,0,0
node-dht-sensor,extracted-with-diagnostics,10,1,1,0,5
node-dijkstra,extracted,6,1,1,0,0
node-dir,extracted-with-diagnostics,16,1,1,0,5
node-dogstatsd,extracted-with-diagnostics,79,1,1,0,5
node-easy-cert,extracted,16,1,1,0,0
node-expat,extracted-with-diagnostics,1864,1,1,0,5
node-fetch,extracted-with-diagnostics,146,1,1,0,6
node-fetch-cache,extracted-with-diagnostics,12,1,1,0,6
node-fibers,extracted,18,1,1,0,0
node-forge,extracted-with-diagnostics,1601,1,1,0,5
node-gcm,extracted,10,1,1,0,0
node-geocoder,extracted-with-diagnostics,4,1,1,0,6
node-getopt,extracted,22,1,1,0,0
node-gettext,extracted,34,1,1,0,0
node-gzip,extracted-with-diagnostics,2,1,1,0,5
node-hashring,extracted,10,1,1,0,0
node-hook,extracted,3,1,1,0,0
node-horseman,extracted,142,1,1,0,0
node-hrx,extracted-with-diagnostics,22,1,1,0,5
node-hue-api,extracted-with-diagnostics,137,1,1,0,5
node-imap,extracted-with-diagnostics,170,1,1,0,5
node-insights,extracted,16,1,1,0,0
node-int64,extracted-with-diagnostics,202,1,1,0,5
node-ip2region,extracted-with-diagnostics,14,1,1,0,5
node-ipc,extracted-with-diagnostics,28,1,1,0,5
node-isbn,extracted-with-diagnostics,4,1,1,0,6
node-jose,extracted-with-diagnostics,882,1,1,0,5
node-jsfl-runner,extracted-with-diagnostics,4,1,1,0,5
node-json-logger,extracted,1,1,1,0,0
node-json-transform,extracted,3,1,1,0,0
node-kmeans,extracted,1,1,1,0,0
node-localstorage,extracted-with-diagnostics,200,1,1,0,5
node-loggly-bulk,extracted,4,1,1,0,0
node-media-server,extracted,8,1,1,0,0
node-memwatch,extracted-with-diagnostics,34,1,1,0,5
node-microphone,extracted-with-diagnostics,4,1,1,0,5
node-mongodb-fixtures,extracted-with-diagnostics,8,1,1,0,1
node-mysql-wrapper,extracted-with-diagnostics,900,1,1,0,5
node-netstat,extracted-with-diagnostics,18,1,1,0,5
node-notifier,extracted-with-diagnostics,43,1,1,0,5
node-observer,extracted,3,1,1,0,0
node-openload,extracted,1,1,1,0,0
node-os-utils,extracted,39,1,1,0,0
node-pdftk,extracted-with-diagnostics,50,1,1,0,5
node-persist,extracted-with-diagnostics,71,1,1,0,5
node-phpass,extracted,3,1,1,0,0
node-pipewire,extracted,17,1,1,0,0
node-pixel,extracted-with-diagnostics,31,1,1,0,5
node-polyglot,extracted,15,1,1,0,0
node-postal,extracted,2,1,1,0,0
node-pushnotifications,extracted-with-diagnostics,10,1,1,0,6
node-ral,extracted-with-diagnostics,197,1,1,0,5
node-random-name,extracted,1,1,1,0,0
node-red,extracted-with-diagnostics,1820,1,1,0,6
node-red-node-test-helper,extracted-with-diagnostics,60,1,1,0,7
node-red__editor-api,extracted-with-diagnostics,13,1,1,0,6
node-red__editor-client,extracted-with-diagnostics,2914,1,1,0,6
node-red__flow-parser,extracted,142,1,1,0,0
node-red__registry,extracted-with-diagnostics,279,1,1,0,6
node-red__runtime,extracted-with-diagnostics,848,1,1,0,6
node-red__util,extracted-with-diagnostics,247,1,1,0,6
node-redis-pubsub,extracted-with-diagnostics,10,1,1,0,1
node-redmine,extracted-with-diagnostics,13,1,1,0,5
node-replicate,extracted,9,1,1,0,0
node-rsa,extracted-with-diagnostics,772,1,1,0,5
node-sass,extracted-with-diagnostics,273,1,1,0,5
node-sass-middleware,extracted-with-diagnostics,1,1,1,0,5
node-sass-tilde-importer,extracted-with-diagnostics,2,1,1,0,5
node-schedule,extracted-with-diagnostics,144,1,1,0,5
node-siege,extracted-with-diagnostics,1,1,1,0,5
node-slack,extracted-with-diagnostics,10,1,1,0,7
node-snap7,extracted-with-diagnostics,234,1,1,0,5
node-sprite-generator,extracted-with-diagnostics,6,1,1,0,5
node-ssdp,extracted-with-diagnostics,288,1,1,0,5
node-ssha256,extracted,2,1,1,0,0
node-static,extracted-with-diagnostics,15,1,1,0,6
node-statsd,extracted-with-diagnostics,94,1,1,0,5
node-steam-openid,extracted-with-diagnostics,4,1,1,0,5
node-summary,extracted,3,1,1,0,0
node-targz,extracted-with-diagnostics,2,1,1,0,5
node-telegram-bot-api,extracted-with-diagnostics,352,1,1,0,7
node-temperature-converter,extracted,12,1,1,0,0
node-timecodes,extracted,4,1,1,0,0
node-tlv,extracted-with-diagnostics,576,1,1,0,5
node-turn,extracted-with-diagnostics,44,1,1,0,5
node-uci,extracted-with-diagnostics,24,1,1,0,5
node-unifi,extracted-with-diagnostics,0,1,1,0,1
node-uuid,extracted-with-diagnostics,16,1,1,0,5
node-vagrant,extracted-with-diagnostics,97,1,1,0,5
node-validator,extracted,24,1,1,0,0
node-vault-client,extracted,43,1,1,0,0
node-wav,extracted-with-diagnostics,2,1,1,0,5
node-webcam,extracted-with-diagnostics,256,1,1,0,5
node-wget-promise,extracted,1,1,1,0,0
node-wifi,extracted,11,1,1,0,0
node-windows,extracted-with-diagnostics,111,1,1,0,5
node-wit,extracted,5,1,1,0,0
node-xmpp-client,extracted,51,1,1,0,0
node-xmpp-core,extracted-with-diagnostics,269,1,1,0,5
node-zookeeper-client,extracted-with-diagnostics,602,1,1,0,5
node-zopfli,extracted-with-diagnostics,158,1,1,0,5
node-zopfli-es,extracted-with-diagnostics,158,1,1,0,5
nodegit,extracted-with-diagnostics,1119,1,1,0,5
nodejs-license-file,extracted,2,1,1,0,0
nodemailer,extracted-with-diagnostics,12,1,1,0,5
nodemailer-direct-transport,extracted-with-diagnostics,1,1,1,0,5
nodemailer-express-handlebars,extracted-with-diagnostics,1,1,1,0,6
nodemailer-html-to-text,extracted-with-diagnostics,1,1,1,0,5
nodemailer-mailgun-transport,extracted-with-diagnostics,2,1,1,0,5
nodemailer-pickup-transport,extracted-with-diagnostics,1,1,1,0,5
nodemailer-sendgrid,extracted-with-diagnostics,1,1,1,0,5
nodemailer-ses-transport,extracted-with-diagnostics,145,1,1,0,5
nodemailer-smtp-pool,extracted-with-diagnostics,1,1,1,0,5
nodemailer-smtp-transport,extracted-with-diagnostics,1,1,1,0,5
nodemailer-stub-transport,extracted-with-diagnostics,1,1,1,0,5
nodemark,extracted,13,1,1,0,0
nodepub,extracted,8,1,1,0,0
nodes7,extracted,16,1,1,0,0
nodeunit,extracted,20,1,1,0,0
noise-curve-ed,extracted-with-diagnostics,2,1,1,0,5
noise-curve-secp,extracted-with-diagnostics,2,1,1,0,5
noise-handshake,extracted-with-diagnostics,30,1,1,0,5
noisejs,extracted,10,1,1,0,0
noloopfor,extracted,4,1,1,0,0
nomnom,extracted,0,1,1,0,0
nonogram-solver,extracted,6,1,1,0,0
nopt,extracted,2,1,1,0,0
normalize-for-search,extracted,1,1,1,0,0
normalize-jss,extracted,0,1,1,0,0
normalize-package-data,extracted,3,1,1,0,0
normalize-path,extracted,1,1,1,0,0
normalize-wheel,extracted,2,1,1,0,0
normalplaytime,extracted,1,1,1,0,0
noteflight-client,extracted,0,1,1,0,0
notiad-sdk,extracted,4,1,1,0,0
notie,extracted,17,1,1,0,0
notifme-sdk,extracted,4,1,1,0,0
notify,extracted-with-diagnostics,0,1,1,0,1
notifyjs,extracted,18,1,1,0,0
notifyjs-browser,extracted,0,1,1,0,0
notp,extracted-with-diagnostics,4,1,1,0,5
nova-editor,extracted-with-diagnostics,0,1,1,0,2
nova-editor-node,extracted-with-diagnostics,0,1,1,0,2
novnc-core,extracted,59,1,1,0,0
novnc__novnc,extracted,31,1,1,0,0
nowigence-react-simple-maps,extracted-with-diagnostics,10,1,1,0,1
npm,extracted-with-diagnostics,485,1,1,0,5
npm-cache-filename,extracted,2,1,1,0,0
npm-dependants,extracted-with-diagnostics,1,1,1,0,5
npm-install-webpack-plugin,extracted-with-diagnostics,1,1,1,0,8
npm-license-corrections,extracted,0,1,1,0,0
npm-license-crawler,extracted,2,1,1,0,0
npm-list-author-packages,extracted,3,1,1,0,0
npm-package-arg,extracted,2,1,1,0,0
npm-packlist,extracted-with-diagnostics,2,1,1,0,10
npm-paths,extracted,1,1,1,0,0
npm-profile,extracted-with-diagnostics,11,1,1,0,6
npm-registry-fetch,extracted-with-diagnostics,4,1,1,0,6
npm-registry-package-info,extracted,3,1,1,0,0
npm-run,extracted-with-diagnostics,48,1,1,0,5
npm-user-packages,extracted,1,1,1,0,0
npm-which,extracted-with-diagnostics,5,1,1,0,5
npm-whoami,extracted,4,1,1,0,0
npmcli__arborist,extracted-with-diagnostics,1849,1,1,0,10
npmcli__ci-detect,extracted,1,1,1,0,0
npmcli__config,extracted-with-diagnostics,237,1,1,0,5
npmcli__map-workspaces,extracted-with-diagnostics,2,1,1,0,11
npmcli__package-json,extracted,23,1,1,0,0
npmcli__promise-spawn,extracted-with-diagnostics,2,1,1,0,5
npmlog,extracted-with-diagnostics,72,1,1,0,5
nprogress,extracted,22,1,1,0,0
ns-api,extracted,6,1,1,0,0
nslog,extracted,1,1,1,0,0
nspell,extracted-with-diagnostics,16,1,1,0,5
nsqjs,extracted-with-diagnostics,390,1,1,0,5
nssm,extracted,1,1,1,0,0
ntlm-client,extracted-with-diagnostics,3,1,1,0,5
ntp-client,extracted,2,1,1,0,0
ntqdm,extracted,1,1,1,0,0
nuclear-js,extracted-with-diagnostics,32,1,1,0,1
nuclear-js-react-addons-chefsplate,extracted-with-diagnostics,1,1,1,0,1
num2fraction,extracted,1,1,1,0,0
number-abbreviate,extracted,2,1,1,0,0
number-is-nan,extracted,1,1,1,0,0
number-to-words,extracted,3,1,1,0,0
numeral,extracted,39,1,1,0,0
numeric,extracted,507,1,1,0,0
numjs,extracted,870,1,1,0,0
nums2words-bg,extracted,4,1,1,0,0
nunjucks,extracted,72,1,1,0,0
nunjucks-date,extracted,2,1,1,0,0
nut-pipe,extracted-with-diagnostics,9,1,1,0,1
nuxtjs__auth,extracted-with-diagnostics,51,1,1,0,1
nvd3,extracted-with-diagnostics,5668,1,1,0,7
nw.gui,extracted,165,1,1,0,0
nw.js,extracted-with-diagnostics,0,1,1,0,5
nwmatcher,extracted,10,1,1,0,0
nwsapi,extracted,39,1,1,0,0
nyaapi,extracted,17,1,1,0,0
oakdex-pokedex,extracted,19,1,1,0,0
oauth,extracted-with-diagnostics,40,1,1,0,5
oauth-shim,extracted-with-diagnostics,263,1,1,0,5
oauth-signature,extracted,1,1,1,0,0
oauth.js,extracted,0,1,1,0,0
oauth2-implicit,extracted,7,1,1,0,0
oauth2-server,extracted-with-diagnostics,156,1,1,0,5
oauth2orize,extracted-with-diagnostics,331,1,1,0,5
oauth2orize-pkce,extracted-with-diagnostics,1,1,1,0,5
obelisk.js,extracted,104,1,1,0,0
obj-file-parser,extracted,2,1,1,0,0
object-assign,extracted,6,1,1,0,0
object-assign-deep,extracted,8,1,1,0,0
object-diff,extracted,1,1,1,0,0
object-fit-images,extracted,1,1,1,0,0
object-hash,extracted-with-diagnostics,8,1,1,0,1
object-inspect,extracted,1,1,1,0,0
object-is,extracted,4,1,1,0,0
object-joiner,extracted,1,1,1,0,0
object-keys,extracted,2,1,1,0,0
object-keys-mapping,extracted,12,1,1,0,0
object-map,extracted,1,1,1,0,0
object-mapper,extracted,2,1,1,0,0
object-merge,extracted,3,1,1,0,0
object-path,extracted,40,1,1,0,0
object-refs,extracted,12,1,1,0,0
object-treeify,extracted,5,1,1,0,0
object.assign,extracted,6,1,1,0,0
object.entries,extracted,4,1,1,0,0
object.fromentries,extracted,2,1,1,0,0
object.getownpropertydescriptors,extracted,4,1,1,0,0
object.groupby,extracted,12,6,6,0,0
object.omit,extracted,2,1,1,0,0
object.pick,extracted,1,1,1,0,0
objects-to-csv,extracted,6,1,1,0,0
objtools,extracted,64,1,1,0,0
oblo-util,extracted,0,1,1,0,0
oboe,extracted-with-diagnostics,22,1,1,0,5
obs-studio,extracted,0,1,1,0,0
observ,extracted,5,1,1,0,0
observe-js,extracted,9,1,1,0,0
obsolete-web,extracted,2,1,1,0,0
oclazyload,extracted,0,1,1,0,0
ofe,extracted,1,1,1,0,0
office-js,extracted,0,1,1,0,0
office-js-preview,extracted,0,1,1,0,0
office-runtime,extracted,0,1,1,0,0
offline-js,extracted,0,1,1,0,0
offscreen-canvas,extracted,2,1,1,0,0
offscreencanvas,extracted,0,1,1,0,0
oibackoff,extracted,37,1,1,0,0
oidc-provider,extracted-with-diagnostics,2778,1,1,0,5
oidc-token-hash,extracted,2,1,1,0,0
oidc-token-manager,extracted,0,1,1,0,0
oja,extracted-with-diagnostics,1953,1,1,0,5
ola,extracted,3,1,1,0,0
oled-font-5x7,extracted,0,1,1,0,0
oled-i2c-bus,extracted-with-diagnostics,42,1,1,0,5
omelette,extracted,19,1,1,0,0
omggif,extracted,13,1,1,0,0
omgopass,extracted,1,1,1,0,0
omit,extracted,4,1,1,0,0
omit-deep,extracted,1,1,1,0,0
omit-deep-lodash,extracted,2,1,1,0,0
omit-empty,extracted,1,1,1,0,0
on-finished,extracted-with-diagnostics,2,1,1,0,5
on-headers,extracted-with-diagnostics,1,1,1,0,5
on-wake-up,extracted,1,1,1,0,0
once,extracted,37,1,1,0,0
one-time,extracted,1,1,1,0,0
onfleet__node-onfleet,extracted,116,1,1,0,0
onflow__flow-js-testing,extracted-with-diagnostics,32,1,1,0,5
oniguruma,extracted,18,1,1,0,0
onionoo,extracted-with-diagnostics,2,1,1,0,1
onscan.js,extracted,16,1,1,0,0
ontime,extracted,4,1,1,0,0
oojs,extracted,92,1,1,0,0
oojs-ui,extracted,0,1,1,0,0
ooura,extracted,16,1,1,0,0
open-file-explorer,extracted,1,1,1,0,0
open-graph,extracted-with-diagnostics,5,1,1,0,2
open-in-editor,extracted,2,1,1,0,0
open-location-code,extracted,8,1,1,0,0
open-wc__testing-karma,extracted-with-diagnostics,1,1,1,0,6
open-wc__testing-karma-bs,extracted-with-diagnostics,1,1,1,0,6
open-wc__webpack-import-meta-loader,extracted,1,1,1,0,0
openapi-sampler,extracted,1,1,1,0,0
openapi-to-postmanv2,extracted-with-diagnostics,15,1,1,0,5
opencc-js,extracted,6,1,1,0,0
opener,extracted-with-diagnostics,1,1,1,0,5
openfin,extracted-with-diagnostics,0,1,1,0,5
openid,extracted,3,1,1,0,0
openjscad,extracted-with-diagnostics,2,1,1,0,3
openlayers,extracted,3396,1,1,0,0
openpay,extracted,297,1,1,0,0
openrct2,extracted,0,1,1,0,0
openssi-websdk,extracted,41,1,1,0,0
openstack-wrapper,extracted,332,1,1,0,0
opentimestamps,extracted-with-diagnostics,290,1,1,0,5
opentok,extracted,27,1,1,0,0
opentype.js,extracted,135,1,1,0,0
openui5,extracted,152898,1,1,0,0
openurl,extracted-with-diagnostics,2,1,1,0,5
openurl2,extracted-with-diagnostics,2,1,1,0,5
opossum,extracted-with-diagnostics,128,1,1,0,5
opossum-prometheus,extracted-with-diagnostics,2,1,1,0,6
optics-agent,extracted-with-diagnostics,19,1,1,0,7
optimist,extracted,44,1,1,0,0
optimize-css-assets-webpack-plugin,extracted-with-diagnostics,2,1,1,0,9
oracle__oraclejet,extracted,16,1,1,0,0
oracledb,extracted-with-diagnostics,826,1,1,0,5
orchestrator,extracted-with-diagnostics,95,1,1,0,5
orientjs,extracted-with-diagnostics,6066,1,1,0,5
original,extracted,2,1,1,0,0
original-url,extracted-with-diagnostics,1,1,1,0,5
os-homedir,extracted,1,1,1,0,0
os-service,extracted,5,1,1,0,0
os-tmpdir,extracted,1,1,1,0,0
os-utils,extracted,15,1,1,0,0
osenv,extracted,8,1,1,0,0
oslicense,extracted,4,1,1,0,0
osmosis,extracted,14,1,1,0,0
osmtogeojson,extracted,4,1,1,0,0
ospath,extracted,4,1,1,0,0
ospec,extracted,40,1,1,0,0
osrm,extracted-with-diagnostics,34,1,1,0,5
ot,extracted,334,1,1,0,0
otp-generator,extracted,1,1,1,0,0
ottomated__passport-streamlabs,extracted-with-diagnostics,22,1,1,0,5
ottomated__passport-twitch,extracted-with-diagnostics,22,1,1,0,5
ouibounce,extracted,3,1,1,0,0
outliers,extracted,2,1,1,0,0
ovenplayer,extracted,137,1,1,0,0
overload-protection,extracted,4,1,1,0,0
oversmash,extracted,1,1,1,0,0
owasp-password-strength-test,extracted,3,1,1,0,0
owl.carousel,extracted,0,1,1,0,0
owlcarousel,extracted,0,1,1,0,0
p-fifo,extracted,6,1,1,0,0
p-loading,extracted,0,1,1,0,0
p2,extracted,4669,1,1,0,0
p5,extracted,1670,1,1,0,0
pa11y,extracted-with-diagnostics,2,1,1,0,1
packery,extracted,34,1,1,0,0
pacote,extracted-with-diagnostics,9,1,1,0,6
pad-left,extracted,1,1,1,0,0
paddle-js-browser,extracted,16,1,1,0,0
page,extracted,35,1,1,0,0
page-flip,extracted,297,1,1,0,0
page-icon,extracted-with-diagnostics,0,1,1,0,5
pageclip,extracted-with-diagnostics,6,1,1,0,7
pagedjs-cli,extracted-with-diagnostics,21,1,1,0,1
pager__jackrabbit,extracted-with-diagnostics,60,1,1,0,5
paho-mqtt,extracted,23,1,1,0,0
palx,extracted,1,1,1,0,0
pannellum,extracted,0,1,1,0,0
papaparse,extracted-with-diagnostics,14,1,1,0,5
paradisebotsapi.js,extracted,2,1,1,0,0
parallax-js,extracted,22,1,1,0,0
parallel-transform,extracted-with-diagnostics,6,1,1,0,5
paralleljs,extracted,6,1,1,0,0
parameter,extracted,12,1,1,0,0
parameterize,extracted,1,1,1,0,0
parcel-bundler,extracted-with-diagnostics,20,1,1,0,5
parcel-env,extracted,0,1,1,0,0
parcel__watcher,extracted-with-diagnostics,6,1,1,0,5
parents,extracted,1,1,1,0,0
parity-pmd,extracted-with-diagnostics,2,1,1,0,5
parity-pmr,extracted-with-diagnostics,2,1,1,0,5
parity-poe,extracted-with-diagnostics,4,1,1,0,5
parquetjs,extracted-with-diagnostics,1987,1,1,0,5
parse-author,extracted,1,1,1,0,0
parse-cache-control,extracted,1,1,1,0,0
parse-color,extracted,1,1,1,0,0
parse-conflict-json,extracted-with-diagnostics,2,1,1,0,5
parse-data-url,extracted-with-diagnostics,2,1,1,0,5
parse-dds,extracted,1,1,1,0,0
parse-decimal-number,extracted,4,1,1,0,0
parse-env-string,extracted,1,1,1,0,0
parse-filepath,extracted,1,1,1,0,0
parse-full-name,extracted,1,1,1,0,0
parse-git-config,extracted,8,1,1,0,0
parse-github-repo-url,extracted,1,1,1,0,0
parse-github-url,extracted-with-diagnostics,1,1,1,0,5
parse-gitignore,extracted-with-diagnostics,5,1,1,0,5
parse-glob,extracted,1,1,1,0,0
parse-human-date-range,extracted,1,1,1,0,0
parse-key,extracted,1,1,1,0,0
parse-link-header,extracted,1,1,1,0,0
parse-listing,extracted,4,1,1,0,0
parse-markdown-links,extracted,1,1,1,0,0
parse-mockdb,extracted-with-diagnostics,5,1,1,0,4
parse-multipart,extracted-with-diagnostics,91,1,1,0,5
parse-node-version,extracted,1,1,1,0,0
parse-passwd,extracted,1,1,1,0,0
parse-prefer-header,extracted,1,1,1,0,0
parse-srcset,extracted,1,1,1,0,0
parse-svg-path,extracted,1,1,1,0,0
parse-torrent,extracted-with-diagnostics,5,1,1,0,5
parse-torrent-file,extracted-with-diagnostics,3,1,1,0,5
parse-unit,extracted,1,1,1,0,0
parse-uri,extracted,1,1,1,0,0
parse5-serializer-stream,extracted-with-diagnostics,116,1,1,0,6
parsecurrency,extracted,1,1,1,0,0
parseurl,extracted-with-diagnostics,2,1,1,0,5
parsimmon,extracted,583,1,1,0,0
pascalcase,extracted,1,1,1,0,0
passport,extracted-with-diagnostics,76,1,1,0,5
passport-42,extracted-with-diagnostics,20,1,1,0,5
passport-anonymous,extracted-with-diagnostics,7,1,1,0,5
passport-apple,extracted-with-diagnostics,37,1,1,0,5
passport-auth-token,extracted-with-diagnostics,14,1,1,0,5
passport-auth0,extracted-with-diagnostics,14,1,1,0,5
passport-azure-ad,extracted-with-diagnostics,11,1,1,0,5
passport-beam,extracted-with-diagnostics,13,1,1,0,5
passport-bnet,extracted-with-diagnostics,38,1,1,0,5
passport-cognito,extracted-with-diagnostics,8,1,1,0,5
passport-deezer,extracted-with-diagnostics,5,1,1,0,5
passport-discord,extracted-with-diagnostics,22,1,1,0,5
passport-facebook,extracted-with-diagnostics,26,1,1,0,5
passport-facebook-token,extracted-with-diagnostics,7,1,1,0,5
passport-fido2-webauthn,extracted-with-diagnostics,30,1,1,0,5
passport-github,extracted-with-diagnostics,20,1,1,0,5
passport-github2,extracted-with-diagnostics,24,1,1,0,5
passport-google-id-token,extracted-with-diagnostics,12,1,1,0,5
passport-google-oauth,extracted-with-diagnostics,6,1,1,0,5
passport-google-oauth2,extracted-with-diagnostics,8,1,1,0,5
passport-google-oauth20,extracted-with-diagnostics,27,1,1,0,5
passport-google-oidc,extracted-with-diagnostics,16,1,1,0,5
passport-http,extracted-with-diagnostics,11,1,1,0,5
passport-http-bearer,extracted-with-diagnostics,319,1,1,0,5
passport-instagram,extracted-with-diagnostics,8,1,1,0,5
passport-instagram-graph,extracted-with-diagnostics,8,1,1,0,5
passport-instagram-token,extracted-with-diagnostics,8,1,1,0,5
passport-jwt,extracted-with-diagnostics,24,1,1,0,5
passport-kakao,extracted-with-diagnostics,11,1,1,0,5
passport-lastfm,extracted-with-diagnostics,5,1,1,0,5
passport-line,extracted-with-diagnostics,27,1,1,0,5
passport-linkedin-oauth2,extracted-with-diagnostics,10,1,1,0,5
passport-local,extracted-with-diagnostics,12,1,1,0,5
passport-local-mongoose,extracted-with-diagnostics,22,1,1,0,11
passport-microsoft,extracted-with-diagnostics,24,1,1,0,5
passport-naver,extracted-with-diagnostics,12,1,1,0,5
passport-oauth2,extracted-with-diagnostics,52,1,1,0,5
passport-oauth2-client-password,extracted-with-diagnostics,10,1,1,0,5
passport-oauth2-refresh,extracted-with-diagnostics,4,1,1,0,5
passport-openidconnect,extracted-with-diagnostics,46,1,1,0,5
passport-orcid,extracted-with-diagnostics,36,1,1,0,5
passport-qq,extracted-with-diagnostics,25,1,1,0,5
passport-remember-me,extracted-with-diagnostics,11,1,1,0,5
passport-saml,extracted-with-diagnostics,16,1,1,0,5
passport-saml-metadata,extracted-with-diagnostics,5,1,1,0,5
passport-spotify,extracted-with-diagnostics,6,1,1,0,5
passport-steam,extracted-with-diagnostics,13,1,1,0,5
passport-strategy,extracted-with-diagnostics,7,1,1,0,5
passport-twitch-latest,extracted-with-diagnostics,60,1,1,0,5
passport-twitter,extracted-with-diagnostics,8,1,1,0,5
passport-twitter-token,extracted-with-diagnostics,9,1,1,0,5
passport-unique-token,extracted-with-diagnostics,11,1,1,0,5
passport-vkontakte,extracted-with-diagnostics,5,1,1,0,5
passport-weibo,extracted-with-diagnostics,23,1,1,0,5
passport-windowsauth,extracted-with-diagnostics,15,1,1,0,5
passport.socketio,extracted-with-diagnostics,23,1,1,0,6
passthrough-encoding,extracted-with-diagnostics,3,1,1,0,5
password,extracted,1,1,1,0,0
password-hash,extracted,3,1,1,0,0
password-hash-and-salt,extracted,1,1,1,0,0
path-browserify,extracted,60,1,1,0,0
